BiFlowCache STAT 1288851604, 0, 3, 11334678, 7606264, 3646979, 3646979, 3937723, 3654984, 296291, 3654984, 36473443, 75240839, 49060569, 4595349970, 4569169700, 
BiFlowCache STAT 1288851901, 0, 5, 12114204, 8118013, 3578154, 3578154, 4545996, 7181546, 51592, 7181546, 36473443, 75240839, 48725614, 4598928127, 4572412902, 
BiFlowCache STAT 1288852201, 0, 9, 13133829, 8763996, 3625376, 3625376, 5133323, 7059857, 3747065, 7059857, 36473443, 75240839, 48151155, 4602553502, 4575463818, 
BiFlowCache STAT 1288852501, 0, 9, 13433600, 8998484, 3954865, 3954865, 5044057, 7439031, 3575691, 7439031, 36473443, 75240839, 50266642, 4606508445, 4581534248, 
BiFlowCache STAT 1288852801, 0, 10, 13163894, 8812575, 3851209, 3851209, 4978974, 7617147, 3673093, 7617147, 36473443, 75240839, 49597118, 4610359580, 4584715858, 
BiFlowCache STAT 1288853101, 0, 9, 13313653, 8895977, 3868760, 3868760, 5031014, 7615035, 3870872, 7615035, 36473443, 75240839, 45728363, 4614228334, 4584715858, 
BiFlowCache STAT 1288853401, 0, 9, 13943440, 9308728, 4152737, 4152737, 5148826, 7865987, 3901785, 7865987, 36473443, 75240839, 48605209, 4618381273, 4591745643, 
BiFlowCache STAT 1288853701, 0, 10, 14663661, 9805788, 4245033, 4245033, 5548918, 8212080, 3898940, 8212080, 36473443, 75240839, 51683126, 4622626110, 4599068397, 
BiFlowCache STAT 1288854001, 0, 10, 16311950, 10903221, 4589040, 4589040, 6321987, 8631242, 4169878, 8631242, 36473443, 75240839, 50767183, 4627215145, 4602741489, 
BiFlowCache STAT 1288854301, 2, 10, 16461786, 10988525, 4716424, 4716424, 6273199, 9108800, 4238866, 9108800, 36473443, 75240839, 49921628, 4631931571, 4606612360, 
BiFlowCache STAT 1288854601, 0, 12, 16492063, 10987891, 4612751, 4612751, 6373900, 9238103, 4483448, 9238103, 36473443, 75240839, 49210664, 4636544319, 4610514144, 
BiFlowCache STAT 1288854901, 0, 12, 18290901, 12134834, 5084110, 5084110, 7046076, 9559694, 4762519, 9559694, 36473443, 75240839, 48025473, 4641628450, 4614413083, 
BiFlowCache STAT 1288855201, 0, 11, 18681538, 12258629, 5150990, 5150990, 7122435, 10032277, 4678407, 10032277, 36473443, 75240839, 51283241, 4646779423, 4622821825, 
BiFlowCache STAT 1288855501, 0, 13, 19010670, 12507796, 5288650, 5288650, 7201631, 10222773, 5098154, 10222773, 36473443, 75240839, 50478039, 4652068072, 4627305272, 
BiFlowCache STAT 1288855801, 0, 12, 19550414, 13114733, 5497478, 5497478, 7627103, 10539913, 5180338, 10539913, 36473443, 75240839, 49743077, 4657565552, 4632067790, 
BiFlowCache STAT 1288856101, 1, 12, 19130611, 12628258, 5427225, 5427225, 7189339, 10680273, 5286865, 10680273, 36473443, 75240839, 48994262, 4662992773, 4636746196, 
BiFlowCache STAT 1288856401, 0, 13, 21109370, 13984502, 5569946, 5569946, 8417312, 10826828, 5423391, 10826828, 36473443, 75240839, 53588054, 4668677472, 4647024686, 
BiFlowCache STAT 1288856702, 0, 13, 19909723, 13133896, 5605788, 5605788, 7533899, 10921465, 5511151, 10921465, 36473443, 75240839, 53383881, 4674168508, 4652311550, 
BiFlowCache STAT 1288857001, 0, 13, 21319477, 14101383, 5776988, 5776988, 8318811, 11144754, 5553699, 11144754, 36473443, 75240839, 53030283, 4679945496, 4657734940, 
BiFlowCache STAT 1288857301, 1, 13, 21614215, 14276288, 5819167, 5819167, 8453652, 11342156, 5621765, 11342156, 36473443, 75240839, 52722266, 4685764664, 4663246090, 
BiFlowCache STAT 1288857601, 0, 14, 21529096, 14217220, 6068244, 6068244, 8157269, 11665787, 5744613, 11665787, 36473443, 75240839, 52207721, 4691832906, 4668799788, 
BiFlowCache STAT 1288857901, 0, 14, 25097020, 16466878, 6415081, 6415081, 10042789, 12291606, 5789262, 12291606, 36473443, 75240839, 57158986, 4698248017, 4680166164, 
BiFlowCache STAT 1288858201, 0, 15, 22878091, 15041345, 6250550, 6250550, 8793465, 12390533, 6151623, 12390533, 36473443, 75240839, 56697709, 4704498555, 4685955425, 
BiFlowCache STAT 1288858501, 0, 15, 23627832, 15585328, 6305098, 6305098, 9294342, 12384738, 6310893, 12384738, 36473443, 75240839, 56544251, 4710803635, 4692107047, 
BiFlowCache STAT 1288858801, 0, 14, 23627738, 15533713, 6299045, 6299045, 9223002, 12409588, 6274195, 12409588, 36473443, 75240839, 56556080, 4717102698, 4698417939, 
BiFlowCache STAT 1288859102, 0, 15, 25396972, 16732086, 6452970, 6452970, 10283540, 12564343, 6298215, 12564343, 36473443, 75240839, 56377306, 4723555666, 4704692133, 
BiFlowCache STAT 1288859401, 0, 15, 24197479, 16091032, 6734041, 6734041, 9347443, 12914081, 6384303, 12914081, 36473443, 75240839, 49643282, 4730289690, 4704692133, 
BiFlowCache STAT 1288859701, 0, 15, 24827396, 16408276, 6648980, 6648980, 9760040, 13130909, 6432152, 13130909, 36473443, 75240839, 55676802, 4736938686, 4717374649, 
BiFlowCache STAT 1288860001, 0, 15, 24347866, 16179644, 6517209, 6517209, 9674493, 12853829, 6794289, 12853829, 36473443, 75240839, 55591760, 4743455879, 4723806800, 
BiFlowCache STAT 1288860301, 0, 15, 23838272, 15727566, 6527654, 6527654, 9191695, 12813932, 6567551, 12813932, 36473443, 75240839, 55858378, 4749983549, 4730601088, 
BiFlowCache STAT 1288860601, 0, 16, 24977092, 16358787, 6583438, 6583438, 9775290, 12815565, 6581805, 12815565, 36473443, 75240839, 55842489, 4756566988, 4737168638, 
BiFlowCache STAT 1288860901, 0, 15, 24412957, 16018876, 6790470, 6790470, 9228928, 13074138, 6531897, 13074138, 36473443, 75240839, 55633836, 4763357446, 4743750442, 
BiFlowCache STAT 1288861201, 1, 15, 26266551, 17281803, 7163987, 7163987, 10120439, 13614064, 6624061, 13614064, 36473443, 75240839, 55001739, 4770521438, 4750282338, 
BiFlowCache STAT 1288861502, 0, 16, 26476180, 17360304, 6840718, 6840718, 10512849, 13682346, 6772436, 13682346, 36473443, 75240839, 54785070, 4777362168, 4756906398, 
BiFlowCache STAT 1288861801, 1, 16, 25876590, 16916610, 6813997, 6813997, 10119433, 13494420, 7001923, 13494420, 36473443, 75240839, 54743527, 4784176145, 4763678833, 
BiFlowCache STAT 1288862101, 0, 16, 26956135, 17858984, 7060300, 7060300, 10788599, 13674335, 6880385, 13674335, 36473443, 75240839, 54685133, 4791236461, 4770680755, 
BiFlowCache STAT 1288862401, 0, 16, 27315900, 17910772, 7366601, 7366601, 10538639, 14153011, 6887925, 14153011, 36473443, 75240839, 54198908, 4798603071, 4777561139, 
BiFlowCache STAT 1288862701, 0, 16, 25817058, 17037268, 6976401, 6976401, 10072019, 14002912, 7126500, 14002912, 36473443, 75240839, 54110442, 4805579460, 4784449063, 
BiFlowCache STAT 1288863001, 0, 17, 26866596, 17690598, 7394740, 7394740, 10298179, 14151087, 7246565, 14151087, 36473443, 75240839, 53842209, 4812974192, 4791575562, 
BiFlowCache STAT 1288863301, 0, 17, 26716562, 17597185, 7220547, 7220547, 10363651, 14274997, 7096637, 14274997, 36473443, 75240839, 53868214, 4820194751, 4798822126, 
BiFlowCache STAT 1288863601, 0, 17, 28365831, 18758739, 7467254, 7467254, 11295267, 14371981, 7370270, 14371981, 36473443, 75240839, 53497611, 4827661990, 4805918762, 
BiFlowCache STAT 1288863903, 0, 18, 27555823, 18198398, 7252327, 7252327, 10959642, 14365939, 7258369, 14365939, 36473443, 75240839, 46245288, 4834914313, 4805918762, 
BiFlowCache STAT 1288864201, 0, 19, 27735936, 18315446, 7460620, 7460620, 10836881, 14459859, 7366700, 14459859, 36473443, 75240839, 53413295, 4842374943, 4820547399, 
BiFlowCache STAT 1288864501, 0, 19, 27078610, 17863754, 7295673, 7295673, 10566693, 14409234, 7346298, 14409234, 36473443, 75240839, 53469749, 4849686015, 4827914098, 
BiFlowCache STAT 1288864801, 0, 17, 26686177, 17615064, 7364202, 7364202, 10262849, 14325827, 7447609, 14325827, 36473443, 75240839, 46120097, 4857034841, 4827914098, 
BiFlowCache STAT 1288865101, 1, 16, 27675981, 18362403, 7496014, 7496014, 10868772, 14620263, 7201578, 14620263, 36473443, 75240839, 53418006, 4864530836, 4842708003, 
BiFlowCache STAT 1288865401, 0, 17, 27975797, 18409611, 7492411, 7492411, 10921000, 14731607, 7381067, 14731607, 36473443, 75240839, 53127177, 4872023242, 4849909580, 
BiFlowCache STAT 1288865701, 0, 18, 27646430, 18213971, 7193868, 7193868, 11007327, 14374090, 7551385, 14374090, 36473443, 75240839, 45933318, 4879217101, 4849909580, 
BiFlowCache STAT 1288866001, 0, 18, 27525976, 18166884, 7425702, 7425702, 10744413, 14422043, 7377749, 14422043, 36473443, 75240839, 45888674, 4886642811, 4857290646, 
BiFlowCache STAT 1288866301, 0, 18, 27465742, 18200509, 7411933, 7411933, 10779754, 14557501, 7276475, 14557501, 36473443, 75240839, 46028133, 4894054736, 4864842030, 
BiFlowCache STAT 1288866601, 0, 18, 26866258, 17705772, 7372880, 7372880, 10344893, 14465340, 7465041, 14465340, 36473443, 75240839, 46033001, 4901427616, 4872219778, 
BiFlowCache STAT 1288866901, 0, 29, 26446687, 17626919, 7443810, 7443810, 10183492, 14612095, 7297055, 14612095, 36473443, 75240839, 53330692, 4908871440, 4886961292, 
BiFlowCache STAT 1288867201, 0, 18, 28305245, 18737351, 7565786, 7565786, 11172200, 14698163, 7479718, 14698163, 36473443, 75240839, 53061961, 4916437224, 4894258346, 
BiFlowCache STAT 1288867501, 0, 18, 27825900, 18373662, 7445019, 7445019, 10926949, 14641254, 7501928, 14641254, 36473443, 75240839, 53096653, 4923882249, 4901738063, 
BiFlowCache STAT 1288867801, 0, 17, 27586044, 18295785, 7278696, 7278696, 11005346, 14368562, 7551388, 14368562, 36473443, 75240839, 53319883, 4931160946, 4909239990, 
BiFlowCache STAT 1288868101, 0, 16, 27207875, 18003294, 7177385, 7177385, 10843627, 14189465, 7356482, 14189465, 36473443, 75240839, 53693877, 4938338339, 4916791377, 
BiFlowCache STAT 1288868401, 0, 16, 26117150, 17320608, 7068366, 7068366, 10248439, 14048015, 7209816, 14048015, 36473443, 75240839, 53982001, 4945406696, 4924147858, 
BiFlowCache STAT 1288868701, 0, 16, 24917446, 16713433, 6610560, 6610560, 10089473, 13451228, 7207347, 13451228, 36473443, 75240839, 54581259, 4952017253, 4931357673, 
BiFlowCache STAT 1288869001, 0, 16, 25756673, 17308038, 7052945, 7052945, 10261009, 13462762, 7041411, 13462762, 36473443, 75240839, 54735661, 4959070197, 4938565019, 
BiFlowCache STAT 1288869301, 0, 16, 23478248, 15772618, 6654398, 6654398, 9111188, 13390972, 6726188, 13390972, 36473443, 75240839, 48081256, 4965724603, 4938565019, 
BiFlowCache STAT 1288869601, 0, 16, 23627695, 15966729, 6704277, 6704277, 9270714, 13056214, 7039035, 13056214, 36473443, 75240839, 48418410, 4972428858, 4945606429, 
BiFlowCache STAT 1288869901, 0, 15, 23508379, 15831474, 6582086, 6582086, 9241072, 12950084, 6688216, 12950084, 36473443, 75240839, 48562498, 4979010957, 4952332616, 
BiFlowCache STAT 1288870202, 0, 15, 24137834, 16327169, 6638057, 6638057, 9705370, 12935253, 6652888, 12935253, 36473443, 75240839, 48963473, 4985649016, 4959371650, 
BiFlowCache STAT 1288870501, 0, 15, 24107834, 16119759, 6590625, 6590625, 9514881, 12937459, 6588419, 12937459, 36473443, 75240839, 49061062, 4992239642, 4966059865, 
BiFlowCache STAT 1288870801, 0, 16, 24947184, 16674737, 6833429, 6833429, 9846480, 13136800, 6634088, 13136800, 36473443, 75240839, 48880517, 4999073074, 4972712752, 
BiFlowCache STAT 1288871101, 0, 15, 24946880, 16581658, 6892145, 6892145, 9683467, 13408998, 6619947, 13408998, 36473443, 75240839, 48576790, 5005965219, 4979301170, 
BiFlowCache STAT 1288871401, 0, 16, 26147064, 17398740, 7110723, 7110723, 10290238, 13769930, 6749791, 13769930, 36473443, 75240839, 48100160, 5013075936, 4985935257, 
BiFlowCache STAT 1288871701, 0, 17, 27010177, 17909681, 7053952, 7053952, 10867690, 13865503, 6958379, 13865503, 36473443, 75240839, 54415949, 5020129883, 4999304993, 
BiFlowCache STAT 1288872001, 0, 18, 26716818, 17825991, 7307860, 7307860, 10520035, 14136212, 7037151, 14136212, 36473443, 75240839, 54066464, 5027437746, 5006263371, 
BiFlowCache STAT 1288872301, 0, 18, 26566316, 17716307, 7275176, 7275176, 10433053, 14283853, 7127535, 14283853, 36473443, 75240839, 53828428, 5034712933, 5013300521, 
BiFlowCache STAT 1288872601, 0, 17, 28215495, 18807887, 7341822, 7341822, 11470098, 14316283, 7309392, 14316283, 36473443, 75240839, 53614145, 5042054750, 5020428055, 
BiFlowCache STAT 1288872901, 0, 18, 26746600, 17712166, 7515666, 7515666, 10195186, 14505665, 7326284, 14505665, 36473443, 75240839, 46098485, 5049570409, 5020428055, 
BiFlowCache STAT 1288873201, 0, 18, 29025284, 19381571, 7743121, 7743121, 11631498, 14984970, 7263816, 14984970, 36473443, 75240839, 52991025, 5057313543, 5035063729, 
BiFlowCache STAT 1288873501, 0, 18, 27946042, 18649619, 7536524, 7536524, 11117953, 14910065, 7611429, 14910065, 36473443, 75240839, 52718327, 5064850056, 5042327544, 
BiFlowCache STAT 1288873801, 0, 17, 27795951, 18517981, 7464915, 7464915, 11048526, 14651414, 7723566, 14651414, 36473443, 75240839, 52864828, 5072314984, 5049938972, 
BiFlowCache STAT 1288874101, 0, 18, 29204769, 19427398, 7951990, 7951990, 11484242, 15055572, 7547832, 15055572, 36473443, 75240839, 52636415, 5080266961, 5057662537, 
BiFlowCache STAT 1288874401, 0, 17, 27435827, 18285681, 7510000, 7510000, 10767865, 15118856, 7446716, 15118856, 36473443, 75240839, 52674246, 5087776961, 5065210368, 
BiFlowCache STAT 1288874701, 0, 18, 28275677, 18878294, 7382314, 7382314, 11504013, 14670725, 7830445, 14670725, 36473443, 75240839, 52738650, 5095159272, 5072657083, 
BiFlowCache STAT 1288875001, 0, 18, 27466434, 18361121, 7525297, 7525297, 10822325, 14649787, 7546235, 14649787, 36473443, 75240839, 53043797, 5102684569, 5080487527, 
BiFlowCache STAT 1288875301, 0, 19, 26228833, 17418329, 7354885, 7354885, 10087031, 14540357, 7464315, 14540357, 36473443, 75240839, 53222169, 5110053735, 5088033761, 
BiFlowCache STAT 1288875601, 0, 18, 27975563, 18636536, 7477562, 7477562, 11136050, 14493866, 7524053, 14493866, 36473443, 75240839, 53211776, 5117527795, 5095498075, 
BiFlowCache STAT 1288875901, 0, 18, 27645779, 18499042, 7637644, 7637644, 10869138, 14800235, 7331275, 14800235, 36473443, 75240839, 53097121, 5125166573, 5103022127, 
BiFlowCache STAT 1288876201, 0, 17, 31513637, 21031871, 7791537, 7791537, 13251471, 15211319, 7380453, 15211319, 36473443, 75240839, 52640359, 5132954217, 5110353401, 
BiFlowCache STAT 1288876501, 0, 19, 29084454, 19377557, 7423051, 7423051, 11940158, 14866017, 7768353, 14866017, 36473443, 75240839, 52605440, 5140369252, 5117733853, 
BiFlowCache STAT 1288876801, 0, 20, 27945856, 18596873, 7707274, 7707274, 10899324, 14953421, 7619870, 14953421, 36473443, 75240839, 52666521, 5148076523, 5125502205, 
BiFlowCache STAT 1288877101, 0, 17, 28665581, 19227431, 7625186, 7625186, 11600774, 14973897, 7604710, 14973897, 36473443, 75240839, 52661197, 5155701716, 5133122074, 
BiFlowCache STAT 1288877401, 0, 17, 28155748, 18810665, 7786934, 7786934, 11009483, 15163020, 7597811, 15163020, 36473443, 75240839, 44874267, 5163488646, 5133122074, 
BiFlowCache STAT 1288877701, 0, 17, 27376062, 18377631, 7627846, 7627846, 10755570, 15154250, 7636616, 15154250, 36473443, 75240839, 44851138, 5171116484, 5140726783, 
BiFlowCache STAT 1288878001, 0, 23, 28935376, 19412816, 7660241, 7660241, 11747548, 15025574, 7788917, 15025574, 36473443, 75240839, 52425315, 5178776732, 5155961208, 
BiFlowCache STAT 1288878302, 0, 18, 28815361, 19308222, 7854905, 7854905, 11453445, 15203408, 7677071, 15203408, 36473443, 75240839, 44570422, 5186631625, 5155961208, 
BiFlowCache STAT 1288878601, 0, 18, 28275326, 18942318, 7775824, 7775824, 11177462, 15274273, 7704959, 15274273, 36473443, 75240839, 52260573, 5194407461, 5171427194, 
BiFlowCache STAT 1288878901, 0, 18, 28441716, 18982965, 7412170, 7412170, 11560392, 14816625, 7869818, 14816625, 36473443, 75240839, 52553343, 5201819649, 5179132152, 
BiFlowCache STAT 1288879201, 0, 17, 29265150, 19563272, 7667948, 7667948, 11898343, 14816479, 7668094, 14816479, 36473443, 75240839, 52747658, 5209495150, 5187001969, 
BiFlowCache STAT 1288879501, 0, 18, 27106039, 18118630, 7581743, 7581743, 10551028, 14870323, 7527899, 14870323, 36473443, 75240839, 45173486, 5217069322, 5187001969, 
BiFlowCache STAT 1288879801, 0, 17, 27106816, 18150751, 7647182, 7647182, 10489346, 14901245, 7616260, 14901245, 36473443, 75240839, 52722297, 5224716502, 5202197960, 
BiFlowCache STAT 1288880101, 0, 18, 28365149, 18968786, 7787158, 7787158, 11190105, 14997867, 7690536, 14997867, 36473443, 75240839, 52551395, 5232503663, 5209814219, 
BiFlowCache STAT 1288880402, 1, 18, 28425595, 18998454, 7690070, 7690070, 11298321, 15106058, 7581879, 15106058, 36473443, 75240839, 52551861, 5240193733, 5217504754, 
BiFlowCache STAT 1288880701, 0, 19, 29175022, 19452747, 7652250, 7652250, 11807955, 14987853, 7770455, 14987853, 36473443, 75240839, 52481501, 5247845970, 5225086632, 
BiFlowCache STAT 1288881001, 0, 22, 28755555, 19253847, 7741643, 7741643, 11520357, 15043268, 7686228, 15043268, 36473443, 75240839, 52510311, 5255587614, 5232857086, 
BiFlowCache STAT 1288881301, 0, 19, 27736590, 18653303, 7819492, 7819492, 10819078, 15175777, 7686983, 15175777, 36473443, 75240839, 52377046, 5263407106, 5240543313, 
BiFlowCache STAT 1288881601, 0, 18, 28125428, 18711332, 7890212, 7890212, 10826907, 15290816, 7775173, 15290816, 36473443, 75240839, 52173815, 5271297319, 5248230295, 
BiFlowCache STAT 1288881901, 0, 18, 27526075, 18297399, 7328067, 7328067, 10963483, 14886123, 7732760, 14886123, 36473443, 75240839, 52620920, 5278625386, 5256005467, 
BiFlowCache STAT 1288882201, 0, 18, 28485288, 19037924, 7606182, 7606182, 11440238, 14742574, 7749731, 14742574, 36473443, 75240839, 52747498, 5286231567, 5263738226, 
BiFlowCache STAT 1288882501, 0, 17, 26601625, 17774754, 7312493, 7312493, 10465253, 14528253, 7526814, 14528253, 36473443, 75240839, 53184734, 5293544061, 5271487956, 
BiFlowCache STAT 1288882802, 0, 21, 27465498, 18335050, 7500297, 7500297, 10821937, 14595230, 7433320, 14595230, 36473443, 75240839, 45684437, 5301044358, 5271487956, 
BiFlowCache STAT 1288883101, 0, 20, 26566718, 17765788, 7284928, 7284928, 10486257, 14436382, 7443776, 14436382, 36473443, 75240839, 45926323, 5308329286, 5279014769, 
BiFlowCache STAT 1288883401, 0, 17, 26326805, 17628571, 7509807, 7509807, 10114880, 14524111, 7422078, 14524111, 36473443, 75240839, 45849835, 5315839092, 5286448088, 
BiFlowCache STAT 1288883701, 0, 19, 26626363, 17796702, 7373395, 7373395, 10437684, 14540334, 7357172, 14540334, 36473443, 75240839, 45920215, 5323212487, 5293891863, 
BiFlowCache STAT 1288884001, 0, 17, 28365691, 18905060, 7837822, 7837822, 11066605, 14882959, 7495197, 14882959, 36473443, 75240839, 45504468, 5331050311, 5301313940, 
BiFlowCache STAT 1288884301, 0, 17, 28335808, 18941996, 7854517, 7854517, 11083512, 15339379, 7398097, 15339379, 36473443, 75240839, 45007124, 5338904826, 5308671111, 
BiFlowCache STAT 1288884601, 0, 18, 27825959, 18523251, 7861835, 7861835, 10661625, 15374737, 7826477, 15374737, 36473443, 75240839, 44640476, 5346766670, 5316166307, 
BiFlowCache STAT 1288884901, 0, 18, 27796197, 18624344, 7823797, 7823797, 10791931, 15354953, 7843581, 15354953, 36473443, 75240839, 44214783, 5354590459, 5323564403, 
BiFlowCache STAT 1288885201, 1, 27, 26836520, 17819018, 7788942, 7788942, 10036490, 15258909, 7884986, 15258909, 36473443, 75240839, 44252317, 5362379401, 5331390879, 
BiFlowCache STAT 1288885501, 0, 20, 27166256, 18127127, 7293657, 7293657, 10830642, 14734509, 7818057, 14734509, 36473443, 75240839, 44802239, 5369673060, 5339234459, 
BiFlowCache STAT 1288885801, 0, 17, 26625975, 17857068, 7290240, 7290240, 10574293, 14370212, 7654537, 14370212, 36473443, 75240839, 45396985, 5376963299, 5347119444, 
BiFlowCache STAT 1288886101, 0, 17, 26533033, 17671298, 7348977, 7348977, 10329095, 14313853, 7405336, 14313853, 36473443, 75240839, 45866064, 5384312275, 5354937500, 
BiFlowCache STAT 1288886401, 0, 17, 25547112, 17141302, 7196403, 7196403, 9937733, 14206239, 7304017, 14206239, 36473443, 75240839, 46324193, 5391508682, 5362592036, 
BiFlowCache STAT 1288886701, 0, 17, 24437114, 16353559, 6959261, 6959261, 9381572, 13961502, 7203998, 13961502, 36473443, 75240839, 46770270, 5398467940, 5369997371, 
BiFlowCache STAT 1288887001, 0, 17, 25756592, 17180081, 7033973, 7033973, 10144091, 13696945, 7298530, 13696945, 36473443, 75240839, 54244308, 5405501916, 5384505384, 
BiFlowCache STAT 1288887301, 0, 16, 24917204, 16705550, 6909840, 6909840, 9799096, 13579921, 7026864, 13579921, 36473443, 75240839, 54632994, 5412411759, 5391803913, 
BiFlowCache STAT 1288887601, 0, 17, 24227244, 16151084, 6589196, 6589196, 9569620, 13247787, 6921330, 13247787, 36473443, 75240839, 55070669, 5419000946, 5398830776, 
BiFlowCache STAT 1288887901, 0, 16, 24077838, 16081345, 6688236, 6688236, 9391053, 13017213, 6918810, 13017213, 36473443, 75240839, 55303739, 5425689206, 5405752105, 
BiFlowCache STAT 1288888201, 0, 15, 24107485, 16254289, 6935485, 6935485, 9313881, 13320804, 6631894, 13320804, 36473443, 75240839, 55287076, 5432624677, 5412670914, 
BiFlowCache STAT 1288888501, 0, 16, 24977054, 16728060, 7099915, 7099915, 9628602, 13706514, 6714205, 13706514, 36473443, 75240839, 54819051, 5439724595, 5419302807, 
BiFlowCache STAT 1288888801, 0, 15, 23598354, 15818572, 6499257, 6499257, 9317246, 13300579, 6905192, 13300579, 36473443, 75240839, 53659002, 5447598848, 5426017011, 
BiFlowCache STAT 1288889101, 0, 15, 24887313, 16645871, 6576131, 6576131, 10079560, 12901063, 6975647, 12901063, 36473443, 75240839, 55363069, 5452799972, 5432922202, 
BiFlowCache STAT 1288889401, 0, 15, 23298301, 15614776, 6208107, 6208107, 9394828, 12578477, 6530693, 12578477, 36473443, 75240839, 56130607, 5459008080, 5439897848, 
BiFlowCache STAT 1288889701, 1, 15, 24143633, 16205047, 6633841, 6633841, 9590068, 12663813, 6548505, 12663813, 36473443, 75240839, 56027457, 5465641922, 5446428540, 
BiFlowCache STAT 1288890001, 0, 15, 22848298, 15166397, 6349882, 6349882, 8795853, 12664716, 6348979, 12664716, 36473443, 75240839, 56211026, 5472007521, 5452977044, 
BiFlowCache STAT 1288890301, 0, 16, 23418025, 15593147, 6639279, 6639279, 8967281, 12798894, 6505101, 12798894, 36473443, 75240839, 55935767, 5478631095, 5459326022, 
BiFlowCache STAT 1288890601, 0, 15, 23058265, 15440887, 6294154, 6294154, 9148997, 12697677, 6395371, 12697677, 36473443, 75240839, 56146727, 5484925234, 5465831122, 
BiFlowCache STAT 1288890901, 0, 14, 23058334, 15417921, 6186755, 6186755, 9226513, 12223691, 6660741, 12223691, 36473443, 75240839, 56355342, 5491111989, 5472226492, 
BiFlowCache STAT 1288891201, 0, 14, 22818469, 15410598, 6451876, 6451876, 8949058, 12465814, 6209753, 12465814, 36473443, 75240839, 56564203, 5497563869, 5478887232, 
BiFlowCache STAT 1288891501, 0, 15, 22278570, 14935774, 6088959, 6088959, 8847117, 12240111, 6314662, 12240111, 36473443, 75240839, 56684999, 5503652825, 5485096984, 
BiFlowCache STAT 1288891801, 0, 15, 21769048, 14641802, 6130912, 6130912, 8515074, 11979509, 6391514, 11979509, 36473443, 75240839, 56868747, 5509783737, 5491411645, 
BiFlowCache STAT 1288892101, 0, 14, 23148257, 15557999, 6114901, 6114901, 9443454, 11939372, 6155038, 11939372, 36473443, 75240839, 57145360, 5515898637, 5497803158, 
BiFlowCache STAT 1288892401, 0, 16, 21469065, 14371738, 5954652, 5954652, 8430026, 11737405, 6156619, 11737405, 36473443, 75240839, 57345727, 5521853307, 5503958195, 
BiFlowCache STAT 1288892702, 0, 14, 20150305, 13605488, 5783491, 5783491, 7827214, 11499299, 6021597, 11499299, 36473443, 75240839, 51562255, 5527636779, 5503958195, 
BiFlowCache STAT 1288893001, 0, 13, 21349184, 14400345, 5856832, 5856832, 8522225, 11428947, 5927184, 11428947, 36473443, 75240839, 57883635, 5533493614, 5516136409, 
BiFlowCache STAT 1288893301, 0, 14, 21221567, 14249167, 5681615, 5681615, 8586437, 11227055, 5883507, 11227055, 36473443, 75240839, 58129205, 5539175226, 5522063592, 
BiFlowCache STAT 1288893601, 0, 14, 20989300, 14092434, 5842945, 5842945, 8234063, 11221380, 5848620, 11221380, 36473443, 75240839, 58169765, 5545018172, 5527947098, 
BiFlowCache STAT 1288893901, 0, 14, 20959846, 14114223, 5774196, 5774196, 8337764, 11319449, 5676127, 11319449, 36473443, 75240839, 58244188, 5550792368, 5533795717, 
BiFlowCache STAT 1288894201, 0, 17, 20509965, 13814009, 5671504, 5671504, 8147200, 11159591, 5831362, 11159591, 36473443, 75240839, 52572685, 5556463871, 5533795717, 
BiFlowCache STAT 1288894501, 0, 13, 19490315, 13123086, 5554039, 5554039, 7569588, 11051294, 5662336, 11051294, 36473443, 75240839, 58526119, 5562017924, 5545303204, 
BiFlowCache STAT 1288894801, 0, 14, 20479519, 13763933, 5658659, 5658659, 8115145, 10995763, 5714190, 10995763, 36473443, 75240839, 58529789, 5567676589, 5550965539, 
BiFlowCache STAT 1288895101, 0, 13, 20989398, 14141766, 5635039, 5635039, 8505827, 11011493, 5619309, 11011493, 36473443, 75240839, 58608941, 5573311626, 5556679728, 
BiFlowCache STAT 1288895401, 0, 14, 19880334, 13463440, 5527623, 5527623, 7922045, 10867965, 5671151, 10867965, 36473443, 75240839, 58700641, 5578839234, 5562299036, 
BiFlowCache STAT 1288895701, 0, 13, 19550673, 13161597, 5612758, 5612758, 7548847, 10942096, 5538627, 10942096, 36473443, 75240839, 58759034, 5584451991, 5567970186, 
BiFlowCache STAT 1288896001, 0, 13, 19220783, 13032294, 5572164, 5572164, 7464957, 10921379, 5592881, 10921379, 36473443, 75240839, 58725493, 5590024158, 5573508812, 
BiFlowCache STAT 1288896301, 0, 13, 19340718, 13156901, 5352102, 5352102, 7799439, 10638880, 5634601, 10638880, 36473443, 75240839, 58966258, 5595376274, 5579101692, 
BiFlowCache STAT 1288896601, 0, 13, 19460413, 13230279, 5581023, 5581023, 7646718, 10635032, 5584871, 10635032, 36473443, 75240839, 59019850, 5600957281, 5584736292, 
BiFlowCache STAT 1288896901, 0, 12, 19129331, 13102613, 5432899, 5432899, 7674053, 10731356, 5336575, 10731356, 36473443, 75240839, 59171817, 5606390184, 5590321162, 
BiFlowCache STAT 1288897201, 0, 13, 19370462, 13251770, 5564712, 5564712, 7684561, 10838234, 5457834, 10838234, 36473443, 75240839, 58742718, 5612155857, 5595657736, 
